날짜,전체,유가증권,코스닥,전체1,유가증권1,코스닥1,전체2
2018-03-27,"11,348,266","5,371,923","5,976,344","9,173","6,118","3,056","18,402,531"
2018-03-26,"11,607,756","5,451,397","6,156,359","10,023","6,431","3,592","18,315,866"
2018-03-23,"11,679,962","5,479,163","6,200,798","9,616","6,023","3,593","18,269,174"
2018-03-22,"11,665,677","5,499,976","6,165,701","9,969","6,188","3,780","18,205,401"
2018-03-21,"11,631,060","5,483,711","6,147,349","9,828","6,222","3,605","18,254,903"
2018-03-20,"11,607,735","5,456,079","6,151,656","10,136","6,248","3,888","18,259,794"
2018-03-19,"11,592,388","5,459,581","6,132,807","9,737","6,291","3,446","18,211,482"
2018-03-16,"11,516,579","5,434,333","6,082,246","9,917","6,388","3,530","18,172,990"
2018-03-15,"11,422,319","5,400,526","6,021,793","9,491","6,174","3,317","18,342,698"
2018-03-14,"11,296,003","5,334,755","5,961,248","9,471","6,180","3,291","18,358,412"
2018-03-13,"11,239,162","5,347,757","5,891,405","9,574","6,247","3,327","18,356,643"
2018-03-12,"11,177,177","5,295,034","5,882,144","9,318","6,046","3,272","18,335,623"
2018-03-09,"11,204,235","5,324,096","5,880,139","8,592","5,783","2,809","18,408,403"
2018-03-08,"11,240,381","5,359,432","5,880,950","8,730","5,812","2,918","18,287,402"
2018-03-07,"11,243,393","5,343,421","5,899,972","7,943","5,541","2,403","18,320,422"
2018-03-06,"11,241,904","5,338,206","5,903,698","8,028","5,474","2,554","18,316,991"
2018-03-05,"11,202,462","5,290,635","5,911,827","7,480","5,087","2,393","18,247,511"
2018-03-02,"11,231,632","5,303,763","5,927,869","7,966","5,515","2,452","18,247,918"
2018-02-28,"11,241,258","5,316,450","5,924,808","7,899","5,412","2,487","18,203,470"
2018-02-27,"11,249,734","5,333,939","5,915,795","7,503","5,224","2,279","18,210,933"
2018-02-26,"11,250,929","5,352,264","5,898,666","7,231","4,781","2,451","18,208,877"
2018-02-23,"11,192,280","5,326,398","5,865,882","7,028","4,668","2,361","18,192,402"
2018-02-22,"11,146,234","5,296,649","5,849,585","6,820","4,632","2,187","18,197,854"
2018-02-21,"11,041,890","5,273,354","5,768,536","7,045","4,811","2,235","18,071,202"
2018-02-20,"10,992,392","5,254,694","5,737,697","6,678","4,734","1,944","18,126,708"
2018-02-19,"11,016,497","5,280,461","5,736,036","6,681","4,774","1,907","18,154,773"
2018-02-14,"11,085,800","5,331,041","5,754,759","6,143","4,191","1,952","18,114,001"
2018-02-13,"11,030,497","5,301,674","5,728,823","5,998","4,223","1,775","18,145,003"
2018-02-12,"11,042,223","5,311,800","5,730,423","6,375","3,932","2,443","18,233,498"
2018-02-09,"11,048,740","5,271,435","5,777,305","5,308","3,673","1,634","18,211,577"
2018-02-08,"11,050,131","4,836,633","6,213,498","5,500","3,284","2,216","18,160,026"
2018-02-07,"11,340,221","4,933,199","6,407,022","6,265","4,033","2,233","18,278,303"
2018-02-06,"11,403,767","4,918,220","6,485,547","6,295","4,040","2,255","18,289,120"
2018-02-05,"11,424,798","4,911,630","6,513,168","6,475","4,148","2,327","18,069,723"
2018-02-02,"11,419,254","4,903,472","6,515,782","6,054","3,932","2,122","18,070,186"
2018-02-01,"11,360,065","4,847,695","6,512,371","6,239","4,005","2,235","18,054,138"
2018-01-31,"11,277,646","4,800,856","6,476,790","6,284","4,032","2,251","17,978,804"
2018-01-30,"11,180,828","4,783,411","6,397,417","6,242","4,033","2,209","17,655,395"
2018-01-29,"11,086,562","4,767,047","6,319,515","6,229","4,075","2,154","17,676,381"
2018-01-26,"11,064,792","4,759,863","6,304,928","6,250","4,058","2,192","17,607,222"
2018-01-25,"10,976,295","4,748,811","6,227,484","6,394","4,179","2,215","17,587,018"
2018-01-24,"10,984,827","4,780,210","6,204,617","6,036","3,988","2,048","17,707,678"
2018-01-23,"10,993,974","4,791,479","6,202,496","6,109","3,987","2,122","17,627,974"
2018-01-22,"10,926,507","4,771,933","6,154,574","6,102","3,982","2,120","17,562,111"
2018-01-19,"10,862,582","4,753,899","6,108,683","6,174","3,980","2,194","17,572,660"
2018-01-18,"10,821,377","4,720,340","6,101,037","6,120","4,016","2,104","17,489,221"
2018-01-17,"10,772,621","4,711,052","6,061,568","6,088","4,012","2,076","17,565,436"
2018-01-16,"10,711,339","4,702,555","6,008,785","5,929","3,868","2,060","17,463,986"
2018-01-15,"10,684,463","4,705,792","5,978,671","5,753","3,651","2,101","17,428,759"
2018-01-12,"10,616,452","4,679,806","5,936,646","5,847","3,880","1,967","17,322,793"
2018-01-11,"10,524,284","4,604,796","5,919,487","5,714","3,733","1,981","17,236,898"
2018-01-10,"10,454,941","4,577,636","5,877,305","5,392","3,487","1,904","17,133,841"
2018-01-09,"10,322,561","4,545,828","5,776,733","6,255","4,173","2,082","17,082,305"
2018-01-08,"10,286,437","4,567,468","5,718,969","4,999","3,290","1,710","17,055,289"
2018-01-05,"10,155,535","4,538,262","5,617,273","4,844","3,294","1,550","16,885,353"
2018-01-04,"10,021,972","4,505,679","5,516,292","4,807","3,199","1,608","16,780,322"
2018-01-03,"9,922,278","4,498,266","5,424,012","4,821","3,322","1,499","16,703,748"
2018-01-02,"9,893,540","4,514,000","5,379,540","4,933","3,346","1,587","16,696,052"
2017-12-29,"9,860,832","4,482,550","5,378,282","4,712","3,235","1,477","16,672,391"
2017-12-28,"9,867,021","4,485,532","5,381,489","4,712","3,235","1,477","16,644,543"
2017-12-27,"9,857,132","4,513,564","5,343,568","4,962","3,431","1,530","16,858,498"
2017-12-26,"9,936,809","4,554,702","5,382,107","5,494","3,752","1,742","16,857,266"
2017-12-22,"9,997,067","4,569,593","5,427,474","5,896","4,031","1,865","16,862,539"
2017-12-21,"10,042,286","4,604,545","5,437,741","5,842","4,008","1,834","16,892,290"
2017-12-20,"10,102,726","4,647,035","5,455,692","6,115","4,162","1,953","16,938,850"
2017-12-19,"10,106,441","4,651,103","5,455,338","6,598","4,596","2,003","16,904,224"
2017-12-18,"10,138,559","4,705,366","5,433,193","6,590","4,542","2,048","16,870,903"
2017-12-15,"10,052,577","4,672,201","5,380,376","6,552","4,534","2,018","16,861,122"
2017-12-14,"10,070,519","4,730,400","5,340,119","6,448","4,484","1,963","16,935,122"
2017-12-13,"10,017,054","4,715,934","5,301,121","7,036","5,088","1,948","16,870,462"
2017-12-12,"10,070,124","4,743,815","5,326,309","7,043","5,101","1,943","16,907,492"
2017-12-11,"10,140,182","4,784,388","5,355,794","7,488","5,283","2,205","16,973,792"
2017-12-08,"10,165,623","4,798,163","5,367,460","7,779","5,591","2,188","16,998,056"
2017-12-07,"10,112,544","4,766,633","5,345,912","8,370","5,756","2,614","16,914,611"
2017-12-06,"10,144,106","4,800,654","5,343,451","8,492","5,802","2,690","16,919,433"
2017-12-05,"10,086,305","4,780,411","5,305,894","8,648","5,904","2,743","16,920,669"
2017-12-04,"10,051,431","4,775,623","5,275,807","8,133","5,870","2,263","16,890,722"
2017-12-01,"10,021,501","4,744,775","5,276,726","8,243","6,162","2,080","17,169,288"
2017-11-30,"10,030,194","4,758,513","5,271,681","8,109","6,119","1,990","17,205,371"
2017-11-29,"10,045,649","4,785,129","5,260,520","8,451","6,284","2,167","17,172,117"
2017-11-28,"9,980,907","4,736,343","5,244,564","9,126","6,841","2,284","17,098,884"
2017-11-27,"9,908,753","4,722,323","5,186,430","9,185","6,913","2,272","16,805,257"
2017-11-24,"9,889,178","4,733,991","5,155,188","9,325","7,014","2,311","16,894,517"
2017-11-23,"9,809,749","4,707,101","5,102,648","9,343","6,946","2,397","16,930,546"
2017-11-22,"9,708,152","4,699,889","5,008,263","9,253","6,895","2,359","16,876,791"
2017-11-21,"9,658,332","4,685,569","4,972,763","9,133","6,854","2,279","16,766,207"
2017-11-20,"9,575,491","4,675,447","4,900,045","9,158","6,859","2,299","16,721,476"
2017-11-17,"9,503,194","4,658,759","4,844,435","9,231","6,915","2,315","17,069,813"
2017-11-16,"9,432,795","4,632,633","4,800,163","9,247","6,989","2,259","16,705,195"
2017-11-15,"9,385,575","4,609,839","4,775,736","9,339","7,079","2,260","16,684,207"
2017-11-14,"9,340,208","4,599,475","4,740,732","9,471","7,158","2,313","16,595,459"
2017-11-13,"9,293,621","4,573,997","4,719,624","9,352","7,187","2,165","16,495,795"
2017-11-10,"9,232,715","4,542,674","4,690,041","9,739","7,580","2,159","16,407,572"
2017-11-09,"9,172,888","4,506,610","4,666,278","9,698","7,547","2,151","16,421,538"
2017-11-08,"9,131,285","4,484,548","4,646,737","9,747","7,744","2,004","16,392,995"
2017-11-07,"9,071,659","4,447,833","4,623,826","10,026","7,923","2,103","16,354,736"
2017-11-06,"9,040,335","4,462,858","4,577,478","10,565","8,332","2,232","16,350,895"
2017-11-03,"8,995,361","4,450,010","4,545,351","11,652","9,431","2,221","16,273,995"
2017-11-02,"8,937,410","4,419,053","4,518,357","11,261","9,006","2,255","16,310,844"
2017-11-01,"8,857,469","4,359,896","4,497,574","11,061","8,792","2,269","16,336,794"
2017-10-31,"8,782,092","4,313,232","4,468,860","11,101","8,800","2,301","16,305,481"
2017-10-30,"8,763,990","4,308,602","4,455,388","11,167","8,905","2,263","16,259,130"
2017-10-27,"8,726,786","4,287,085","4,439,700","11,231","8,798","2,433","16,162,113"
2017-10-26,"8,676,829","4,257,705","4,419,125","11,673","9,199","2,473","16,148,409"
2017-10-25,"8,635,177","4,242,691","4,392,486","11,891","9,266","2,625","16,414,069"
2017-10-24,"8,545,290","4,173,969","4,371,321","11,817","9,078","2,739","16,339,362"
2017-10-23,"8,529,853","4,176,622","4,353,231","11,406","8,411","2,995","16,016,927"
2017-10-20,"8,482,755","4,133,804","4,348,951","11,324","8,343","2,981","15,987,602"
2017-10-19,"8,462,552","4,121,988","4,340,564","11,413","8,573","2,840","15,986,663"
2017-10-18,"8,403,831","4,080,945","4,322,887","11,633","8,636","2,997","15,938,343"
2017-10-17,"8,409,148","4,087,060","4,322,089","12,616","9,187","3,429","15,934,812"
2017-10-16,"8,384,693","4,074,535","4,310,157","11,977","8,461","3,516","16,011,034"
2017-10-13,"8,316,291","4,043,577","4,272,713","11,861","8,418","3,443","15,931,369"
2017-10-12,"8,275,243","4,008,025","4,267,217","11,648","8,146","3,502","15,934,484"
2017-10-11,"8,242,167","3,984,779","4,257,388","11,621","8,288","3,332","15,948,010"
2017-10-10,"8,305,879","4,024,956","4,280,923","12,059","8,831","3,228","15,965,078"
2017-09-29,"8,311,647","4,019,003","4,292,644","11,932","8,649","3,283","15,904,305"
2017-09-28,"8,327,405","4,024,999","4,302,405","11,852","8,541","3,311","15,932,066"
2017-09-27,"8,410,395","4,057,700","4,352,695","11,548","8,395","3,154","15,956,979"
2017-09-26,"8,524,448","4,100,449","4,423,999","12,107","9,038","3,068","15,997,665"
2017-09-25,"8,665,517","4,172,478","4,493,039","12,161","9,159","3,002","15,933,370"
2017-09-22,"8,702,773","4,161,678","4,541,095","12,041","8,919","3,121","15,876,202"
2017-09-21,"8,685,097","4,138,517","4,546,580","13,002","8,979","4,023","15,823,346"
2017-09-20,"8,620,517","4,103,129","4,517,388","12,006","8,955","3,051","15,898,840"
2017-09-19,"8,578,196","4,093,798","4,484,398","12,292","9,149","3,143","15,874,953"
2017-09-18,"8,529,807","4,068,648","4,461,158","12,658","9,433","3,225","15,796,326"
2017-09-15,"8,490,706","4,051,639","4,439,067","12,480","9,420","3,060","15,721,038"
2017-09-14,"8,462,755","4,031,337","4,431,418","12,771","9,677","3,094","15,639,605"
2017-09-13,"8,411,474","4,008,289","4,403,185","12,667","9,778","2,889","15,679,450"
2017-09-12,"8,415,318","4,015,484","4,399,835","12,292","9,499","2,793","15,766,464"
2017-09-11,"8,410,062","4,020,676","4,389,387","12,640","9,798","2,841","15,704,110"
2017-09-08,"8,420,991","4,048,798","4,372,192","12,370","9,489","2,881","15,700,125"
2017-09-07,"8,398,619","4,042,235","4,356,384","12,046","9,292","2,754","15,631,864"
2017-09-06,"8,383,332","4,033,249","4,350,083","11,773","8,999","2,775","15,774,290"
2017-09-05,"8,422,865","4,074,971","4,347,894","11,887","8,966","2,922","15,817,504"
2017-09-04,"8,386,512","4,059,187","4,327,325","12,456","9,623","2,834","15,750,702"
2017-09-01,"8,349,773","4,038,347","4,311,427","12,531","9,682","2,849","15,700,640"
2017-08-31,"8,316,125","4,022,046","4,294,079","12,374","9,627","2,747","15,704,095"
2017-08-30,"8,294,341","3,999,721","4,294,620","12,639","9,937","2,703","15,633,713"
2017-08-29,"8,284,542","3,996,851","4,287,691","12,652","9,977","2,675","15,533,158"
2017-08-28,"8,288,780","4,011,218","4,277,562","12,453","9,712","2,741","15,543,763"
2017-08-25,"8,281,405","4,013,192","4,268,213","12,065","9,434","2,631","15,549,625"
2017-08-24,"8,252,723","4,002,170","4,250,553","12,528","9,891","2,636","15,522,542"
2017-08-23,"8,235,321","3,992,126","4,243,195","12,338","9,939","2,399","15,483,299"
2017-08-22,"8,213,725","3,979,995","4,233,730","12,301","9,919","2,382","15,444,046"
2017-08-21,"8,202,438","3,980,655","4,221,783","12,263","9,967","2,296","15,455,891"
2017-08-18,"8,190,411","3,966,177","4,224,235","12,299","9,973","2,326","15,420,862"
2017-08-17,"8,226,649","3,980,395","4,246,254","11,499","9,613","1,885","15,427,521"
2017-08-16,"8,282,918","3,999,189","4,283,728","11,717","9,751","1,966","15,518,857"
2017-08-14,"8,330,826","4,009,923","4,320,902","11,878","9,679","2,199","15,526,916"
2017-08-11,"8,400,556","4,041,102","4,359,454","12,251","9,874","2,377","15,523,637"
2017-08-10,"8,428,670","4,062,967","4,365,702","11,743","9,722","2,021","15,505,397"
2017-08-09,"8,423,127","4,063,603","4,359,524","11,723","9,695","2,028","15,458,468"
2017-08-08,"8,420,466","4,062,687","4,357,779","11,541","9,639","1,902","15,471,167"
2017-08-07,"8,456,553","4,083,562","4,372,991","11,495","9,580","1,915","15,431,441"
2017-08-04,"8,496,425","4,100,202","4,396,223","11,560","9,571","1,989","15,388,644"
2017-08-03,"8,490,483","4,100,328","4,390,155","11,614","9,723","1,891","15,393,019"
2017-08-02,"8,488,120","4,092,474","4,395,646","11,250","9,300","1,950","15,425,981"
2017-08-01,"8,540,156","4,113,743","4,426,413","10,920","8,810","2,110","15,472,942"
2017-07-31,"8,607,764","4,158,263","4,449,500","12,184","9,872","2,312","15,598,080"
2017-07-28,"8,628,143","4,176,010","4,452,134","11,503","9,252","2,251","15,713,512"
2017-07-27,"8,667,963","4,215,006","4,452,957","12,026","9,716","2,311","15,412,113"
2017-07-26,"8,657,040","4,214,819","4,442,221","11,764","9,578","2,185","15,493,567"
2017-07-25,"8,615,959","4,194,284","4,421,675","11,522","9,387","2,135","15,445,417"
2017-07-24,"8,583,348","4,197,676","4,385,672","11,378","9,313","2,064","15,310,683"
2017-07-21,"8,543,669","4,191,362","4,352,307","11,534","9,361","2,174","15,310,468"
2017-07-20,"8,513,061","4,190,516","4,322,546","11,648","9,753","1,895","15,291,062"
2017-07-19,"8,472,137","4,176,258","4,295,880","11,191","9,337","1,854","15,175,967"
2017-07-18,"8,471,213","4,184,190","4,287,022","11,061","9,333","1,727","15,216,180"
2017-07-17,"8,481,947","4,191,515","4,290,432","11,037","9,242","1,795","15,261,204"
2017-07-14,"8,456,427","4,166,432","4,289,995","10,597","8,657","1,940","15,264,456"
2017-07-13,"8,465,215","4,174,075","4,291,141","10,349","8,813","1,536","15,284,051"
2017-07-12,"8,467,124","4,184,049","4,283,075","9,813","8,342","1,471","15,297,260"
2017-07-11,"8,503,679","4,198,405","4,305,274","10,735","9,333","1,403","15,234,580"
2017-07-10,"8,543,236","4,231,111","4,312,125","10,493","9,090","1,403","15,212,473"
2017-07-07,"8,518,920","4,141,363","4,377,557","10,461","8,743","1,718","15,179,338"
2017-07-06,"8,486,502","4,122,524","4,363,978","9,920","8,235","1,684","15,247,176"
2017-07-05,"8,525,081","4,140,979","4,384,102","9,864","8,185","1,679","15,282,284"
2017-07-04,"8,540,775","4,155,572","4,385,204","9,628","7,926","1,701","15,300,319"
2017-07-03,"8,542,470","4,154,330","4,388,140","9,559","7,972","1,587","15,222,185"
2017-06-30,"8,547,772","4,156,239","4,391,533","9,565","7,936","1,629","15,263,441"
2017-06-29,"8,552,547","4,171,077","4,381,471","9,875","8,109","1,766","15,172,352"
2017-06-28,"8,510,308","4,134,638","4,375,670","9,613","8,107","1,506","15,239,075"
2017-06-27,"8,466,325","4,104,323","4,362,002","9,562","8,020","1,542","15,190,273"
2017-06-26,"8,460,283","4,098,073","4,362,210","9,809","8,315","1,493","15,153,952"
2017-06-23,"8,465,743","4,094,227","4,371,516","9,287","7,707","1,580","15,148,412"
2017-06-22,"8,472,965","4,074,903","4,398,062","8,976","7,711","1,265","15,081,190"
2017-06-21,"8,456,282","4,047,758","4,408,524","8,914","7,533","1,381","15,100,127"
2017-06-20,"8,430,749","4,043,714","4,387,035","8,694","7,315","1,379","15,047,961"
2017-06-19,"8,408,860","4,032,029","4,376,831","8,608","7,379","1,230","14,909,338"
2017-06-16,"8,344,233","3,980,980","4,363,254","9,106","7,855","1,250","14,863,806"
2017-06-15,"8,323,060","3,969,334","4,353,726","8,697","7,410","1,286","14,897,038"
2017-06-14,"8,281,175","3,936,857","4,344,318","8,365","7,161","1,204","14,879,084"
2017-06-13,"8,188,026","3,879,415","4,308,611","8,979","7,770","1,208","14,802,614"
2017-06-12,"8,118,319","3,830,393","4,287,926","8,668","7,446","1,222","14,819,320"
2017-06-09,"8,056,093","3,787,565","4,268,528","8,628","7,372","1,257","14,749,362"
2017-06-08,"8,011,345","3,751,660","4,259,684","8,705","7,456","1,249","14,707,048"
2017-06-07,"7,964,315","3,720,780","4,243,535","8,500","7,331","1,169","14,743,581"
2017-06-05,"7,929,220","3,705,562","4,223,658","8,661","7,539","1,121","14,746,531"
2017-06-02,"7,883,323","3,682,303","4,201,020","8,540","7,394","1,147","14,706,965"
2017-06-01,"7,829,698","3,649,261","4,180,437","8,288","7,155","1,133","14,657,526"
2017-05-31,"7,815,409","3,651,266","4,164,143","8,137","6,999","1,138","14,665,860"
2017-05-30,"7,773,457","3,627,091","4,146,366","8,105","6,920","1,185","14,616,738"
2017-05-29,"7,741,170","3,599,140","4,142,030","7,971","6,783","1,188","14,502,415"
2017-05-26,"7,729,523","3,597,998","4,131,525","7,843","6,610","1,233","14,476,758"
2017-05-25,"7,694,349","3,561,435","4,132,914","7,972","6,779","1,193","14,549,033"
2017-05-24,"7,669,334","3,556,477","4,112,856","7,988","6,648","1,340","14,560,886"
2017-05-23,"7,602,860","3,507,438","4,095,422","7,399","6,075","1,324","14,426,664"
2017-05-22,"7,586,131","3,497,955","4,088,176","7,567","6,109","1,458","14,276,901"
2017-05-19,"7,555,136","3,475,830","4,079,307","7,558","6,156","1,401","14,300,564"
2017-05-18,"7,519,239","3,445,242","4,073,998","7,743","6,205","1,538","14,288,656"
2017-05-17,"7,490,997","3,429,786","4,061,210","8,866","7,153","1,713","14,257,918"
2017-05-16,"7,447,509","3,397,056","4,050,453","9,010","7,168","1,842","14,273,283"
2017-05-15,"7,381,848","3,349,014","4,032,834","8,865","7,045","1,819","14,255,798"
